#,Region,Community,Slug,Community Source #1 (StatCan),Community Source #2 (BC Stats),Community Source #3 (List of BC Local Govts),Community Source #4 (Municipal search),Community Source #5 (Destination BC),ECCC Station (mapped),ECCC Historical Data,ECCC Normals 1981-2010,ECCC Normals 1991-2020,ECCC Weather Alerts,Your Verified Municipal URL,Your Notes
174,Southern Interior,Savona,savona,https://www12.statcan.gc.ca/census-recensement/2021/dp-pd/prof/search/search.cfm?Lang=E&SearchText=Savona%20British%20Columbia,https://www2.gov.bc.ca/gov/content/data/statistics/people-population-community,https://www2.gov.bc.ca/gov/content/governments/local-governments/facts-framework/systems/list-of-bc-local-governments,https://www.google.com/search?q=Savona+British+Columbia+official+municipal+website,https://www.hellobc.com/search/?query=Savona,Kamloops A,https://climate.weather.gc.ca/historical_data/search_historic_data_e.html?searchType=stnName&timeframe=1&txtStationName=Savona&searchMethod=contains&province=BC&provBut=Search,https://climate.weather.gc.ca/climate_normals/results_1981_2010_e.html?searchType=stnName&txtStationName=Savona&searchMethod=contains&province=BC&provBut=Search,https://climate.weather.gc.ca/climate_normals/results_1991_2020_e.html?searchType=stnName&txtStationName=Savona&searchMethod=contains&province=BC&provBut=Search,https://weather.gc.ca/warnings/index_e.html?prov=bc,,
175,Southern Interior,Sicamous,sicamous,https://www12.statcan.gc.ca/census-recensement/2021/dp-pd/prof/search/search.cfm?Lang=E&SearchText=Sicamous%20British%20Columbia,https://www2.gov.bc.ca/gov/content/data/statistics/people-population-community,https://www2.gov.bc.ca/gov/content/governments/local-governments/facts-framework/systems/list-of-bc-local-governments,https://www.google.com/search?q=Sicamous+British+Columbia+official+municipal+website,https://www.hellobc.com/search/?query=Sicamous,Salmon Arm A,https://climate.weather.gc.ca/historical_data/search_historic_data_e.html?searchType=stnName&timeframe=1&txtStationName=Sicamous&searchMethod=contains&province=BC&provBut=Search,https://climate.weather.gc.ca/climate_normals/results_1981_2010_e.html?searchType=stnName&txtStationName=Sicamous&searchMethod=contains&province=BC&provBut=Search,https://climate.weather.gc.ca/climate_normals/results_1991_2020_e.html?searchType=stnName&txtStationName=Sicamous&searchMethod=contains&province=BC&provBut=Search,https://weather.gc.ca/warnings/index_e.html?prov=bc,,
176,Southern Interior,Spences Bridge,spences-bridge,https://www12.statcan.gc.ca/census-recensement/2021/dp-pd/prof/search/search.cfm?Lang=E&SearchText=Spences+Bridge%20British%20Columbia,https://www2.gov.bc.ca/gov/content/data/statistics/people-population-community,https://www2.gov.bc.ca/gov/content/governments/local-governments/facts-framework/systems/list-of-bc-local-governments,https://www.google.com/search?q=Spences+Bridge+British+Columbia+official+municipal+website,https://www.hellobc.com/search/?query=Spences+Bridge,Kamloops A,https://climate.weather.gc.ca/historical_data/search_historic_data_e.html?searchType=stnName&timeframe=1&txtStationName=Spences+Bridge&searchMethod=contains&province=BC&provBut=Search,https://climate.weather.gc.ca/climate_normals/results_1981_2010_e.html?searchType=stnName&txtStationName=Spences+Bridge&searchMethod=contains&province=BC&provBut=Search,https://climate.weather.gc.ca/climate_normals/results_1991_2020_e.html?searchType=stnName&txtStationName=Spences+Bridge&searchMethod=contains&province=BC&provBut=Search,https://weather.gc.ca/warnings/index_e.html?prov=bc,,
177,Southern Interior,Sun Peaks,sun-peaks,https://www12.statcan.gc.ca/census-recensement/2021/dp-pd/prof/search/search.cfm?Lang=E&SearchText=Sun+Peaks%20British%20Columbia,https://www2.gov.bc.ca/gov/content/data/statistics/people-population-community,https://www2.gov.bc.ca/gov/content/governments/local-governments/facts-framework/systems/list-of-bc-local-governments,https://www.google.com/search?q=Sun+Peaks+British+Columbia+official+municipal+website,https://www.hellobc.com/search/?query=Sun+Peaks,Kamloops A,https://climate.weather.gc.ca/historical_data/search_historic_data_e.html?searchType=stnName&timeframe=1&txtStationName=Sun+Peaks&searchMethod=contains&province=BC&provBut=Search,https://climate.weather.gc.ca/climate_normals/results_1981_2010_e.html?searchType=stnName&txtStationName=Sun+Peaks&searchMethod=contains&province=BC&provBut=Search,https://climate.weather.gc.ca/climate_normals/results_1991_2020_e.html?searchType=stnName&txtStationName=Sun+Peaks&searchMethod=contains&province=BC&provBut=Search,https://weather.gc.ca/warnings/index_e.html?prov=bc,,
178,Southern Interior,Tappen,tappen,https://www12.statcan.gc.ca/census-recensement/2021/dp-pd/prof/search/search.cfm?Lang=E&SearchText=Tappen%20British%20Columbia,https://www2.gov.bc.ca/gov/content/data/statistics/people-population-community,https://www2.gov.bc.ca/gov/content/governments/local-governments/facts-framework/systems/list-of-bc-local-governments,https://www.google.com/search?q=Tappen+British+Columbia+official+municipal+website,https://www.hellobc.com/search/?query=Tappen,Kamloops A,https://climate.weather.gc.ca/historical_data/search_historic_data_e.html?searchType=stnName&timeframe=1&txtStationName=Tappen&searchMethod=contains&province=BC&provBut=Search,https://climate.weather.gc.ca/climate_normals/results_1981_2010_e.html?searchType=stnName&txtStationName=Tappen&searchMethod=contains&province=BC&provBut=Search,https://climate.weather.gc.ca/climate_normals/results_1991_2020_e.html?searchType=stnName&txtStationName=Tappen&searchMethod=contains&province=BC&provBut=Search,https://weather.gc.ca/warnings/index_e.html?prov=bc,,
179,Southern Interior,Three Valley Gap,three-valley-gap,https://www12.statcan.gc.ca/census-recensement/2021/dp-pd/prof/search/search.cfm?Lang=E&SearchText=Three+Valley+Gap%20British%20Columbia,https://www2.gov.bc.ca/gov/content/data/statistics/people-population-community,https://www2.gov.bc.ca/gov/content/governments/local-governments/facts-framework/systems/list-of-bc-local-governments,https://www.google.com/search?q=Three+Valley+Gap+British+Columbia+official+municipal+website,https://www.hellobc.com/search/?query=Three+Valley+Gap,Kamloops A,https://climate.weather.gc.ca/historical_data/search_historic_data_e.html?searchType=stnName&timeframe=1&txtStationName=Three+Valley+Gap&searchMethod=contains&province=BC&provBut=Search,https://climate.weather.gc.ca/climate_normals/results_1981_2010_e.html?searchType=stnName&txtStationName=Three+Valley+Gap&searchMethod=contains&province=BC&provBut=Search,https://climate.weather.gc.ca/climate_normals/results_1991_2020_e.html?searchType=stnName&txtStationName=Three+Valley+Gap&searchMethod=contains&province=BC&provBut=Search,https://weather.gc.ca/warnings/index_e.html?prov=bc,,
180,Southern Interior,Westwold,westwold,https://www12.statcan.gc.ca/census-recensement/2021/dp-pd/prof/search/search.cfm?Lang=E&SearchText=Westwold%20British%20Columbia,https://www2.gov.bc.ca/gov/content/data/statistics/people-population-community,https://www2.gov.bc.ca/gov/content/governments/local-governments/facts-framework/systems/list-of-bc-local-governments,https://www.google.com/search?q=Westwold+British+Columbia+official+municipal+website,https://www.hellobc.com/search/?query=Westwold,Kamloops A,https://climate.weather.gc.ca/historical_data/search_historic_data_e.html?searchType=stnName&timeframe=1&txtStationName=Westwold&searchMethod=contains&province=BC&provBut=Search,https://climate.weather.gc.ca/climate_normals/results_1981_2010_e.html?searchType=stnName&txtStationName=Westwold&searchMethod=contains&province=BC&provBut=Search,https://climate.weather.gc.ca/climate_normals/results_1991_2020_e.html?searchType=stnName&txtStationName=Westwold&searchMethod=contains&province=BC&provBut=Search,https://weather.gc.ca/warnings/index_e.html?prov=bc,,
181,Okanagan,Armstrong,armstrong,https://www12.statcan.gc.ca/census-recensement/2021/dp-pd/prof/search/search.cfm?Lang=E&SearchText=Armstrong%20British%20Columbia,https://www2.gov.bc.ca/gov/content/data/statistics/people-population-community,https://www2.gov.bc.ca/gov/content/governments/local-governments/facts-framework/systems/list-of-bc-local-governments,https://www.google.com/search?q=Armstrong+British+Columbia+official+municipal+website,https://www.hellobc.com/search/?query=Armstrong,Vernon Bella Vista,https://climate.weather.gc.ca/historical_data/search_historic_data_e.html?searchType=stnName&timeframe=1&txtStationName=Armstrong&searchMethod=contains&province=BC&provBut=Search,https://climate.weather.gc.ca/climate_normals/results_1981_2010_e.html?searchType=stnName&txtStationName=Armstrong&searchMethod=contains&province=BC&provBut=Search,https://climate.weather.gc.ca/climate_normals/results_1991_2020_e.html?searchType=stnName&txtStationName=Armstrong&searchMethod=contains&province=BC&provBut=Search,https://weather.gc.ca/warnings/index_e.html?prov=bc,,
182,Okanagan,Cawston,cawston,https://www12.statcan.gc.ca/census-recensement/2021/dp-pd/prof/search/search.cfm?Lang=E&SearchText=Cawston%20British%20Columbia,https://www2.gov.bc.ca/gov/content/data/statistics/people-population-community,https://www2.gov.bc.ca/gov/content/governments/local-governments/facts-framework/systems/list-of-bc-local-governments,https://www.google.com/search?q=Cawston+British+Columbia+official+municipal+website,https://www.hellobc.com/search/?query=Cawston,Oliver STP,https://climate.weather.gc.ca/historical_data/search_historic_data_e.html?searchType=stnName&timeframe=1&txtStationName=Cawston&searchMethod=contains&province=BC&provBut=Search,https://climate.weather.gc.ca/climate_normals/results_1981_2010_e.html?searchType=stnName&txtStationName=Cawston&searchMethod=contains&province=BC&provBut=Search,https://climate.weather.gc.ca/climate_normals/results_1991_2020_e.html?searchType=stnName&txtStationName=Cawston&searchMethod=contains&province=BC&provBut=Search,https://weather.gc.ca/warnings/index_e.html?prov=bc,,
183,Okanagan,Coldstream,coldstream,https://www12.statcan.gc.ca/census-recensement/2021/dp-pd/prof/search/search.cfm?Lang=E&SearchText=Coldstream%20British%20Columbia,https://www2.gov.bc.ca/gov/content/data/statistics/people-population-community,https://www2.gov.bc.ca/gov/content/governments/local-governments/facts-framework/systems/list-of-bc-local-governments,https://www.google.com/search?q=Coldstream+British+Columbia+official+municipal+website,https://www.hellobc.com/search/?query=Coldstream,Vernon Bella Vista,https://climate.weather.gc.ca/historical_data/search_historic_data_e.html?searchType=stnName&timeframe=1&txtStationName=Coldstream&searchMethod=contains&province=BC&provBut=Search,https://climate.weather.gc.ca/climate_normals/results_1981_2010_e.html?searchType=stnName&txtStationName=Coldstream&searchMethod=contains&province=BC&provBut=Search,https://climate.weather.gc.ca/climate_normals/results_1991_2020_e.html?searchType=stnName&txtStationName=Coldstream&searchMethod=contains&province=BC&provBut=Search,https://weather.gc.ca/warnings/index_e.html?prov=bc,,
184,Okanagan,Enderby,enderby,https://www12.statcan.gc.ca/census-recensement/2021/dp-pd/prof/search/search.cfm?Lang=E&SearchText=Enderby%20British%20Columbia,https://www2.gov.bc.ca/gov/content/data/statistics/people-population-community,https://www2.gov.bc.ca/gov/content/governments/local-governments/facts-framework/systems/list-of-bc-local-governments,https://www.google.com/search?q=Enderby+British+Columbia+official+municipal+website,https://www.hellobc.com/search/?query=Enderby,Vernon Bella Vista,https://climate.weather.gc.ca/historical_data/search_historic_data_e.html?searchType=stnName&timeframe=1&txtStationName=Enderby&searchMethod=contains&province=BC&provBut=Search,https://climate.weather.gc.ca/climate_normals/results_1981_2010_e.html?searchType=stnName&txtStationName=Enderby&searchMethod=contains&province=BC&provBut=Search,https://climate.weather.gc.ca/climate_normals/results_1991_2020_e.html?searchType=stnName&txtStationName=Enderby&searchMethod=contains&province=BC&provBut=Search,https://weather.gc.ca/warnings/index_e.html?prov=bc,,
185,Okanagan,Falkland,falkland,https://www12.statcan.gc.ca/census-recensement/2021/dp-pd/prof/search/search.cfm?Lang=E&SearchText=Falkland%20British%20Columbia,https://www2.gov.bc.ca/gov/content/data/statistics/people-population-community,https://www2.gov.bc.ca/gov/content/governments/local-governments/facts-framework/systems/list-of-bc-local-governments,https://www.google.com/search?q=Falkland+British+Columbia+official+municipal+website,https://www.hellobc.com/search/?query=Falkland,Kelowna A,https://climate.weather.gc.ca/historical_data/search_historic_data_e.html?searchType=stnName&timeframe=1&txtStationName=Falkland&searchMethod=contains&province=BC&provBut=Search,https://climate.weather.gc.ca/climate_normals/results_1981_2010_e.html?searchType=stnName&txtStationName=Falkland&searchMethod=contains&province=BC&provBut=Search,https://climate.weather.gc.ca/climate_normals/results_1991_2020_e.html?searchType=stnName&txtStationName=Falkland&searchMethod=contains&province=BC&provBut=Search,https://weather.gc.ca/warnings/index_e.html?prov=bc,,
186,Okanagan,Hedley,hedley,https://www12.statcan.gc.ca/census-recensement/2021/dp-pd/prof/search/search.cfm?Lang=E&SearchText=Hedley%20British%20Columbia,https://www2.gov.bc.ca/gov/content/data/statistics/people-population-community,https://www2.gov.bc.ca/gov/content/governments/local-governments/facts-framework/systems/list-of-bc-local-governments,https://www.google.com/search?q=Hedley+British+Columbia+official+municipal+website,https://www.hellobc.com/search/?query=Hedley,Merritt STP,https://climate.weather.gc.ca/historical_data/search_historic_data_e.html?searchType=stnName&timeframe=1&txtStationName=Hedley&searchMethod=contains&province=BC&provBut=Search,https://climate.weather.gc.ca/climate_normals/results_1981_2010_e.html?searchType=stnName&txtStationName=Hedley&searchMethod=contains&province=BC&provBut=Search,https://climate.weather.gc.ca/climate_normals/results_1991_2020_e.html?searchType=stnName&txtStationName=Hedley&searchMethod=contains&province=BC&provBut=Search,https://weather.gc.ca/warnings/index_e.html?prov=bc,,
187,Okanagan,Kelowna,kelowna,https://www12.statcan.gc.ca/census-recensement/2021/dp-pd/prof/search/search.cfm?Lang=E&SearchText=Kelowna%20British%20Columbia,https://www2.gov.bc.ca/gov/content/data/statistics/people-population-community,https://www2.gov.bc.ca/gov/content/governments/local-governments/facts-framework/systems/list-of-bc-local-governments,https://www.google.com/search?q=Kelowna+British+Columbia+official+municipal+website,https://www.hellobc.com/search/?query=Kelowna,Kelowna A,https://climate.weather.gc.ca/historical_data/search_historic_data_e.html?searchType=stnName&timeframe=1&txtStationName=Kelowna&searchMethod=contains&province=BC&provBut=Search,https://climate.weather.gc.ca/climate_normals/results_1981_2010_e.html?searchType=stnName&txtStationName=Kelowna&searchMethod=contains&province=BC&provBut=Search,https://climate.weather.gc.ca/climate_normals/results_1991_2020_e.html?searchType=stnName&txtStationName=Kelowna&searchMethod=contains&province=BC&provBut=Search,https://weather.gc.ca/warnings/index_e.html?prov=bc,,
188,Okanagan,Keremeos,keremeos,https://www12.statcan.gc.ca/census-recensement/2021/dp-pd/prof/search/search.cfm?Lang=E&SearchText=Keremeos%20British%20Columbia,https://www2.gov.bc.ca/gov/content/data/statistics/people-population-community,https://www2.gov.bc.ca/gov/content/governments/local-governments/facts-framework/systems/list-of-bc-local-governments,https://www.google.com/search?q=Keremeos+British+Columbia+official+municipal+website,https://www.hellobc.com/search/?query=Keremeos,Oliver STP,https://climate.weather.gc.ca/historical_data/search_historic_data_e.html?searchType=stnName&timeframe=1&txtStationName=Keremeos&searchMethod=contains&province=BC&provBut=Search,https://climate.weather.gc.ca/climate_normals/results_1981_2010_e.html?searchType=stnName&txtStationName=Keremeos&searchMethod=contains&province=BC&provBut=Search,https://climate.weather.gc.ca/climate_normals/results_1991_2020_e.html?searchType=stnName&txtStationName=Keremeos&searchMethod=contains&province=BC&provBut=Search,https://weather.gc.ca/warnings/index_e.html?prov=bc,,
189,Okanagan,Lake Country,lake-country,https://www12.statcan.gc.ca/census-recensement/2021/dp-pd/prof/search/search.cfm?Lang=E&SearchText=Lake+Country%20British%20Columbia,https://www2.gov.bc.ca/gov/content/data/statistics/people-population-community,https://www2.gov.bc.ca/gov/content/governments/local-governments/facts-framework/systems/list-of-bc-local-governments,https://www.google.com/search?q=Lake+Country+British+Columbia+official+municipal+website,https://www.hellobc.com/search/?query=Lake+Country,Kelowna A,https://climate.weather.gc.ca/historical_data/search_historic_data_e.html?searchType=stnName&timeframe=1&txtStationName=Lake+Country&searchMethod=contains&province=BC&provBut=Search,https://climate.weather.gc.ca/climate_normals/results_1981_2010_e.html?searchType=stnName&txtStationName=Lake+Country&searchMethod=contains&province=BC&provBut=Search,https://climate.weather.gc.ca/climate_normals/results_1991_2020_e.html?searchType=stnName&txtStationName=Lake+Country&searchMethod=contains&province=BC&provBut=Search,https://weather.gc.ca/warnings/index_e.html?prov=bc,,
190,Okanagan,Lumby,lumby,https://www12.statcan.gc.ca/census-recensement/2021/dp-pd/prof/search/search.cfm?Lang=E&SearchText=Lumby%20British%20Columbia,https://www2.gov.bc.ca/gov/content/data/statistics/people-population-community,https://www2.gov.bc.ca/gov/content/governments/local-governments/facts-framework/systems/list-of-bc-local-governments,https://www.google.com/search?q=Lumby+British+Columbia+official+municipal+website,https://www.hellobc.com/search/?query=Lumby,Vernon Bella Vista,https://climate.weather.gc.ca/historical_data/search_historic_data_e.html?searchType=stnName&timeframe=1&txtStationName=Lumby&searchMethod=contains&province=BC&provBut=Search,https://climate.weather.gc.ca/climate_normals/results_1981_2010_e.html?searchType=stnName&txtStationName=Lumby&searchMethod=contains&province=BC&provBut=Search,https://climate.weather.gc.ca/climate_normals/results_1991_2020_e.html?searchType=stnName&txtStationName=Lumby&searchMethod=contains&province=BC&provBut=Search,https://weather.gc.ca/warnings/index_e.html?prov=bc,,
191,Okanagan,Oliver,oliver,https://www12.statcan.gc.ca/census-recensement/2021/dp-pd/prof/search/search.cfm?Lang=E&SearchText=Oliver%20British%20Columbia,https://www2.gov.bc.ca/gov/content/data/statistics/people-population-community,https://www2.gov.bc.ca/gov/content/governments/local-governments/facts-framework/systems/list-of-bc-local-governments,https://www.google.com/search?q=Oliver+British+Columbia+official+municipal+website,https://www.hellobc.com/search/?query=Oliver,Oliver STP,https://climate.weather.gc.ca/historical_data/search_historic_data_e.html?searchType=stnName&timeframe=1&txtStationName=Oliver&searchMethod=contains&province=BC&provBut=Search,https://climate.weather.gc.ca/climate_normals/results_1981_2010_e.html?searchType=stnName&txtStationName=Oliver&searchMethod=contains&province=BC&provBut=Search,https://climate.weather.gc.ca/climate_normals/results_1991_2020_e.html?searchType=stnName&txtStationName=Oliver&searchMethod=contains&province=BC&provBut=Search,https://weather.gc.ca/warnings/index_e.html?prov=bc,,
192,Okanagan,Osoyoos,osoyoos,https://www12.statcan.gc.ca/census-recensement/2021/dp-pd/prof/search/search.cfm?Lang=E&SearchText=Osoyoos%20British%20Columbia,https://www2.gov.bc.ca/gov/content/data/statistics/people-population-community,https://www2.gov.bc.ca/gov/content/governments/local-governments/facts-framework/systems/list-of-bc-local-governments,https://www.google.com/search?q=Osoyoos+British+Columbia+official+municipal+website,https://www.hellobc.com/search/?query=Osoyoos,Osoyoos West,https://climate.weather.gc.ca/historical_data/search_historic_data_e.html?searchType=stnName&timeframe=1&txtStationName=Osoyoos&searchMethod=contains&province=BC&provBut=Search,https://climate.weather.gc.ca/climate_normals/results_1981_2010_e.html?searchType=stnName&txtStationName=Osoyoos&searchMethod=contains&province=BC&provBut=Search,https://climate.weather.gc.ca/climate_normals/results_1991_2020_e.html?searchType=stnName&txtStationName=Osoyoos&searchMethod=contains&province=BC&provBut=Search,https://weather.gc.ca/warnings/index_e.html?prov=bc,,
193,Okanagan,Peachland,peachland,https://www12.statcan.gc.ca/census-recensement/2021/dp-pd/prof/search/search.cfm?Lang=E&SearchText=Peachland%20British%20Columbia,https://www2.gov.bc.ca/gov/content/data/statistics/people-population-community,https://www2.gov.bc.ca/gov/content/governments/local-governments/facts-framework/systems/list-of-bc-local-governments,https://www.google.com/search?q=Peachland+British+Columbia+official+municipal+website,https://www.hellobc.com/search/?query=Peachland,Kelowna A,https://climate.weather.gc.ca/historical_data/search_historic_data_e.html?searchType=stnName&timeframe=1&txtStationName=Peachland&searchMethod=contains&province=BC&provBut=Search,https://climate.weather.gc.ca/climate_normals/results_1981_2010_e.html?searchType=stnName&txtStationName=Peachland&searchMethod=contains&province=BC&provBut=Search,https://climate.weather.gc.ca/climate_normals/results_1991_2020_e.html?searchType=stnName&txtStationName=Peachland&searchMethod=contains&province=BC&provBut=Search,https://weather.gc.ca/warnings/index_e.html?prov=bc,,
194,Okanagan,Penticton,penticton,https://www12.statcan.gc.ca/census-recensement/2021/dp-pd/prof/search/search.cfm?Lang=E&SearchText=Penticton%20British%20Columbia,https://www2.gov.bc.ca/gov/content/data/statistics/people-population-community,https://www2.gov.bc.ca/gov/content/governments/local-governments/facts-framework/systems/list-of-bc-local-governments,https://www.google.com/search?q=Penticton+British+Columbia+official+municipal+website,https://www.hellobc.com/search/?query=Penticton,Penticton A,https://climate.weather.gc.ca/historical_data/search_historic_data_e.html?searchType=stnName&timeframe=1&txtStationName=Penticton&searchMethod=contains&province=BC&provBut=Search,https://climate.weather.gc.ca/climate_normals/results_1981_2010_e.html?searchType=stnName&txtStationName=Penticton&searchMethod=contains&province=BC&provBut=Search,https://climate.weather.gc.ca/climate_normals/results_1991_2020_e.html?searchType=stnName&txtStationName=Penticton&searchMethod=contains&province=BC&provBut=Search,https://weather.gc.ca/warnings/index_e.html?prov=bc,,
195,Okanagan,Princeton,princeton,https://www12.statcan.gc.ca/census-recensement/2021/dp-pd/prof/search/search.cfm?Lang=E&SearchText=Princeton%20British%20Columbia,https://www2.gov.bc.ca/gov/content/data/statistics/people-population-community,https://www2.gov.bc.ca/gov/content/governments/local-governments/facts-framework/systems/list-of-bc-local-governments,https://www.google.com/search?q=Princeton+British+Columbia+official+municipal+website,https://www.hellobc.com/search/?query=Princeton,Merritt STP,https://climate.weather.gc.ca/historical_data/search_historic_data_e.html?searchType=stnName&timeframe=1&txtStationName=Princeton&searchMethod=contains&province=BC&provBut=Search,https://climate.weather.gc.ca/climate_normals/results_1981_2010_e.html?searchType=stnName&txtStationName=Princeton&searchMethod=contains&province=BC&provBut=Search,https://climate.weather.gc.ca/climate_normals/results_1991_2020_e.html?searchType=stnName&txtStationName=Princeton&searchMethod=contains&province=BC&provBut=Search,https://weather.gc.ca/warnings/index_e.html?prov=bc,,
196,Okanagan,Spallumcheen,spallumcheen,https://www12.statcan.gc.ca/census-recensement/2021/dp-pd/prof/search/search.cfm?Lang=E&SearchText=Spallumcheen%20British%20Columbia,https://www2.gov.bc.ca/gov/content/data/statistics/people-population-community,https://www2.gov.bc.ca/gov/content/governments/local-governments/facts-framework/systems/list-of-bc-local-governments,https://www.google.com/search?q=Spallumcheen+British+Columbia+official+municipal+website,https://www.hellobc.com/search/?query=Spallumcheen,Kelowna A,https://climate.weather.gc.ca/historical_data/search_historic_data_e.html?searchType=stnName&timeframe=1&txtStationName=Spallumcheen&searchMethod=contains&province=BC&provBut=Search,https://climate.weather.gc.ca/climate_normals/results_1981_2010_e.html?searchType=stnName&txtStationName=Spallumcheen&searchMethod=contains&province=BC&provBut=Search,https://climate.weather.gc.ca/climate_normals/results_1991_2020_e.html?searchType=stnName&txtStationName=Spallumcheen&searchMethod=contains&province=BC&provBut=Search,https://weather.gc.ca/warnings/index_e.html?prov=bc,,
197,Okanagan,Summerland,summerland,https://www12.statcan.gc.ca/census-recensement/2021/dp-pd/prof/search/search.cfm?Lang=E&SearchText=Summerland%20British%20Columbia,https://www2.gov.bc.ca/gov/content/data/statistics/people-population-community,https://www2.gov.bc.ca/gov/content/governments/local-governments/facts-framework/systems/list-of-bc-local-governments,https://www.google.com/search?q=Summerland+British+Columbia+official+municipal+website,https://www.hellobc.com/search/?query=Summerland,Penticton A,https://climate.weather.gc.ca/historical_data/search_historic_data_e.html?searchType=stnName&timeframe=1&txtStationName=Summerland&searchMethod=contains&province=BC&provBut=Search,https://climate.weather.gc.ca/climate_normals/results_1981_2010_e.html?searchType=stnName&txtStationName=Summerland&searchMethod=contains&province=BC&provBut=Search,https://climate.weather.gc.ca/climate_normals/results_1991_2020_e.html?searchType=stnName&txtStationName=Summerland&searchMethod=contains&province=BC&provBut=Search,https://weather.gc.ca/warnings/index_e.html?prov=bc,,
198,Okanagan,Vernon,vernon,https://www12.statcan.gc.ca/census-recensement/2021/dp-pd/prof/search/search.cfm?Lang=E&SearchText=Vernon%20British%20Columbia,https://www2.gov.bc.ca/gov/content/data/statistics/people-population-community,https://www2.gov.bc.ca/gov/content/governments/local-governments/facts-framework/systems/list-of-bc-local-governments,https://www.google.com/search?q=Vernon+British+Columbia+official+municipal+website,https://www.hellobc.com/search/?query=Vernon,Vernon Bella Vista,https://climate.weather.gc.ca/historical_data/search_historic_data_e.html?searchType=stnName&timeframe=1&txtStationName=Vernon&searchMethod=contains&province=BC&provBut=Search,https://climate.weather.gc.ca/climate_normals/results_1981_2010_e.html?searchType=stnName&txtStationName=Vernon&searchMethod=contains&province=BC&provBut=Search,https://climate.weather.gc.ca/climate_normals/results_1991_2020_e.html?searchType=stnName&txtStationName=Vernon&searchMethod=contains&province=BC&provBut=Search,https://weather.gc.ca/warnings/index_e.html?prov=bc,,
199,Okanagan,West Kelowna,west-kelowna,https://www12.statcan.gc.ca/census-recensement/2021/dp-pd/prof/search/search.cfm?Lang=E&SearchText=West+Kelowna%20British%20Columbia,https://www2.gov.bc.ca/gov/content/data/statistics/people-population-community,https://www2.gov.bc.ca/gov/content/governments/local-governments/facts-framework/systems/list-of-bc-local-governments,https://www.google.com/search?q=West+Kelowna+British+Columbia+official+municipal+website,https://www.hellobc.com/search/?query=West+Kelowna,Kelowna A,https://climate.weather.gc.ca/historical_data/search_historic_data_e.html?searchType=stnName&timeframe=1&txtStationName=West+Kelowna&searchMethod=contains&province=BC&provBut=Search,https://climate.weather.gc.ca/climate_normals/results_1981_2010_e.html?searchType=stnName&txtStationName=West+Kelowna&searchMethod=contains&province=BC&provBut=Search,https://climate.weather.gc.ca/climate_normals/results_1991_2020_e.html?searchType=stnName&txtStationName=West+Kelowna&searchMethod=contains&province=BC&provBut=Search,https://weather.gc.ca/warnings/index_e.html?prov=bc,,
200,Kootenay,Ainsworth Hot Springs,ainsworth-hot-springs,https://www12.statcan.gc.ca/census-recensement/2021/dp-pd/prof/search/search.cfm?Lang=E&SearchText=Ainsworth+Hot+Springs%20British%20Columbia,https://www2.gov.bc.ca/gov/content/data/statistics/people-population-community,https://www2.gov.bc.ca/gov/content/governments/local-governments/facts-framework/systems/list-of-bc-local-governments,https://www.google.com/search?q=Ainsworth+Hot+Springs+British+Columbia+official+municipal+website,https://www.hellobc.com/search/?query=Ainsworth+Hot+Springs,Castlegar A,https://climate.weather.gc.ca/historical_data/search_historic_data_e.html?searchType=stnName&timeframe=1&txtStationName=Ainsworth+Hot+Springs&searchMethod=contains&province=BC&provBut=Search,https://climate.weather.gc.ca/climate_normals/results_1981_2010_e.html?searchType=stnName&txtStationName=Ainsworth+Hot+Springs&searchMethod=contains&province=BC&provBut=Search,https://climate.weather.gc.ca/climate_normals/results_1991_2020_e.html?searchType=stnName&txtStationName=Ainsworth+Hot+Springs&searchMethod=contains&province=BC&provBut=Search,https://weather.gc.ca/warnings/index_e.html?prov=bc,,
201,Kootenay,Balfour,balfour,https://www12.statcan.gc.ca/census-recensement/2021/dp-pd/prof/search/search.cfm?Lang=E&SearchText=Balfour%20British%20Columbia,https://www2.gov.bc.ca/gov/content/data/statistics/people-population-community,https://www2.gov.bc.ca/gov/content/governments/local-governments/facts-framework/systems/list-of-bc-local-governments,https://www.google.com/search?q=Balfour+British+Columbia+official+municipal+website,https://www.hellobc.com/search/?query=Balfour,Castlegar A,https://climate.weather.gc.ca/historical_data/search_historic_data_e.html?searchType=stnName&timeframe=1&txtStationName=Balfour&searchMethod=contains&province=BC&provBut=Search,https://climate.weather.gc.ca/climate_normals/results_1981_2010_e.html?searchType=stnName&txtStationName=Balfour&searchMethod=contains&province=BC&provBut=Search,https://climate.weather.gc.ca/climate_normals/results_1991_2020_e.html?searchType=stnName&txtStationName=Balfour&searchMethod=contains&province=BC&provBut=Search,https://weather.gc.ca/warnings/index_e.html?prov=bc,,
